year,lok_sabha_number,state,constituency_number,constituency_name,constituency_type,_merge
1967,Fourth,Uttar Pradesh,54,Mirzapur,General,left_only
1967,Fourth,Uttar Pradesh,53,Robertganj,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,52,Varanasi,General,left_only
1967,Fourth,Uttar Pradesh,51,Chandauli,General,left_only
1967,Fourth,Uttar Pradesh,50,Ghazipur,General,left_only
1967,Fourth,Uttar Pradesh,49,Saidpur,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,48,Jaunpur,General,left_only
1967,Fourth,Uttar Pradesh,47,Machhalishahr,General,left_only
1967,Fourth,Uttar Pradesh,46,Lalganj,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,45,Azamgarh,General,left_only
1967,Fourth,Uttar Pradesh,44,Ghosi,General,left_only
1967,Fourth,Uttar Pradesh,43,Balia,General,left_only
1967,Fourth,Uttar Pradesh,42,Salempur,General,left_only
1967,Fourth,Uttar Pradesh,41,Deoria,General,left_only
1967,Fourth,Uttar Pradesh,40,Padrauna,General,left_only
1967,Fourth,Uttar Pradesh,39,Maharajganj,General,left_only
1967,Fourth,Uttar Pradesh,38,Gorakhpur,General,left_only
1967,Fourth,Uttar Pradesh,37,Bansgaon,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,36,Khalilabad,General,left_only
1967,Fourth,Uttar Pradesh,35,Domariaganj,General,left_only
1967,Fourth,Uttar Pradesh,34,Basti,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,33,Gonda,General,left_only
1967,Fourth,Uttar Pradesh,32,Balrampur,General,left_only
1967,Fourth,Uttar Pradesh,31,Bahraich,General,left_only
1967,Fourth,Uttar Pradesh,30,Kaisarganj,General,left_only
1967,Fourth,Uttar Pradesh,29,Bara Banki,General,left_only
1967,Fourth,Uttar Pradesh,28,Ramsanehighat,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,27,Faizabad,General,left_only
1967,Fourth,Uttar Pradesh,26,Akbarpur,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,25,Sultanpur,General,left_only
1967,Fourth,Uttar Pradesh,24,Amethi,General,left_only
1967,Fourth,Uttar Pradesh,23,Pratapgarh,General,left_only
1967,Fourth,Uttar Pradesh,22,Rae Bareli,General,left_only
1967,Fourth,Uttar Pradesh,21,Unnao,General,left_only
1967,Fourth,Uttar Pradesh,20,Mohanlalganj,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,19,Lucknow,General,left_only
1967,Fourth,Uttar Pradesh,18,Hardoi,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,17,Mishrikh,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,16,Sitapur,General,left_only
1967,Fourth,Uttar Pradesh,15,Shahabad,General,left_only
1967,Fourth,Uttar Pradesh,14,Kheri,General,left_only
1967,Fourth,Uttar Pradesh,13,Shahjahanpur,General,left_only
1967,Fourth,Uttar Pradesh,12,Pilibhit,General,left_only
1967,Fourth,Uttar Pradesh,11,Bareilly,General,left_only
1967,Fourth,Uttar Pradesh,10,Aonla,General,left_only
1967,Fourth,Uttar Pradesh,9,Budaun,General,left_only
1967,Fourth,Uttar Pradesh,8,Rampur,General,left_only
1967,Fourth,Uttar Pradesh,7,Moradabad,General,left_only
1967,Fourth,Uttar Pradesh,6,Amroha,General,left_only
1967,Fourth,Uttar Pradesh,5,Bijnor,Scheduled Caste,left_only
1967,Fourth,Uttar Pradesh,4,Nainital,General,left_only
1967,Fourth,Uttar Pradesh,3,Almora,General,left_only
1967,Fourth,Uttar Pradesh,2,Garhwal,General,left_only
1967,Fourth,Uttar Pradesh,1,Tehri Garhwal,General,left_only
1967,Fourth,Tripura,2,Tripura East,Scheduled Tribe,left_only
1967,Fourth,Tripura,1,Tripura West,General,left_only
1967,Fourth,Rajasthan,23,Nagaur,General,left_only
1967,Fourth,Rajasthan,22,Jodhpur,General,left_only
1967,Fourth,Rajasthan,21,Barmer,General,left_only
1967,Fourth,Rajasthan,20,Jalore,General,left_only
1967,Fourth,Rajasthan,19,Pali,General,left_only
1967,Fourth,Rajasthan,18,Bhilwara,General,left_only
1967,Fourth,Rajasthan,17,Chitorgarh,General,left_only
1967,Fourth,Rajasthan,16,Udaipur,Scheduled Tribe,left_only
1967,Fourth,Rajasthan,15,Banswara,Scheduled Tribe,left_only
1967,Fourth,Rajasthan,14,Jhalawar,General,left_only
1967,Fourth,Rajasthan,13,Kota,Scheduled Caste,left_only
1967,Fourth,Rajasthan,12,Tonk,Scheduled Caste,left_only
1967,Fourth,Rajasthan,11,Ajmer,General,left_only
1967,Fourth,Rajasthan,10,Sawai Madhopur,Scheduled Tribe,left_only
1967,Fourth,Rajasthan,9,Hindaun,Scheduled Caste,left_only
1967,Fourth,Rajasthan,8,Bharatpur,General,left_only
1967,Fourth,Rajasthan,7,Alwar,General,left_only
1967,Fourth,Rajasthan,6,Dausa,General,left_only
1967,Fourth,Rajasthan,5,Jaipur,General,left_only
1967,Fourth,Rajasthan,4,Sikar,General,left_only
1967,Fourth,Rajasthan,3,Jhunjhunu,General,left_only
1967,Fourth,Rajasthan,2,Bikaner,General,left_only
1967,Fourth,Rajasthan,1,Ganganagar,Scheduled Caste,left_only
1967,Fourth,Punjab,13,Bhatinda,Scheduled Caste,left_only
1967,Fourth,Punjab,12,Sangrur,General,left_only
1967,Fourth,Punjab,11,Patiala,General,left_only
1967,Fourth,Punjab,10,Ropar,Scheduled Caste,left_only
1967,Fourth,Punjab,9,Ludhiana,General,left_only
1967,Fourth,Punjab,8,Phillaur,Scheduled Caste,left_only
1967,Fourth,Punjab,7,Jalandhar,General,left_only
1967,Fourth,Punjab,6,Hoshiarpur,General,left_only
1967,Fourth,Punjab,5,Gurdaspur,General,left_only
1967,Fourth,Punjab,4,Amritsar,General,left_only
1967,Fourth,Punjab,3,Tarn Taran,General,left_only
1967,Fourth,Punjab,2,Ferozepur,General,left_only
1967,Fourth,Punjab,1,Fazilka,General,left_only
1967,Fourth,Puducherry,1,Puducherry,General,left_only
1967,Fourth,Odisha,20,Angul,General,left_only
1967,Fourth,Odisha,19,Dhenkanal,General,left_only
1967,Fourth,Odisha,18,Keonjhar,Scheduled Tribe,left_only
1967,Fourth,Odisha,17,Sundargarh,Scheduled Tribe,left_only
1967,Fourth,Odisha,16,Sambalpur,General,left_only
1967,Fourth,Odisha,15,Bolangir,General,left_only
1967,Fourth,Odisha,14,Phulbani,Scheduled Caste,left_only
1967,Fourth,Odisha,13,Kalahandi,General,left_only
1967,Fourth,Odisha,12,Nowrangpur,Scheduled Tribe,left_only
1967,Fourth,Odisha,11,Koraput,Scheduled Tribe,left_only
1967,Fourth,Odisha,10,Chatrapur,General,left_only
1967,Fourth,Odisha,9,Bhanjanagar,General,left_only
1967,Fourth,Odisha,8,Bhubaneswar,General,left_only
1967,Fourth,Odisha,7,Puri,General,left_only
1967,Fourth,Odisha,6,Cuttack,General,left_only
1967,Fourth,Odisha,5,Kendrapara,General,left_only
1967,Fourth,Odisha,4,Jajpur,Scheduled Caste,left_only
1967,Fourth,Odisha,3,Bhadrak,Scheduled Caste,left_only
1967,Fourth,Odisha,2,Balasore,General,left_only
1967,Fourth,Odisha,1,Mayurbhanj,Scheduled Tribe,left_only
1967,Fourth,Mysore,27,Bijapur,General,left_only
1967,Fourth,Mysore,26,Bagalkot,General,left_only
1967,Fourth,Mysore,25,Chikkodi,Scheduled Caste,left_only
1967,Fourth,Mysore,24,Belgaum,General,left_only
1967,Fourth,Mysore,23,Dharwar North,General,left_only
1967,Fourth,Mysore,22,Dharwar South,General,left_only
1967,Fourth,Mysore,21,Kanara,General,left_only
1967,Fourth,Mysore,20,Shimoga,General,left_only
1967,Fourth,Mysore,19,Chikmagalur,General,left_only
1967,Fourth,Mysore,18,Hassan,General,left_only
1967,Fourth,Mysore,17,Udupi,General,left_only
1967,Fourth,Mysore,16,Mangalore,General,left_only
1967,Fourth,Mysore,15,Mysore,General,left_only
1967,Fourth,Mysore,14,Chamarajanagar,Scheduled Caste,left_only
1967,Fourth,Mysore,13,Mandya,General,left_only
1967,Fourth,Mysore,12,Kanakapura,General,left_only
1967,Fourth,Mysore,11,Bangalore,General,left_only
1967,Fourth,Mysore,10,Hoskote,General,left_only
1967,Fourth,Mysore,9,Kolar,Scheduled Caste,left_only
1967,Fourth,Mysore,8,Madhugiri,General,left_only
1967,Fourth,Mysore,7,Tumkur,General,left_only
1967,Fourth,Mysore,6,Chitradurga,General,left_only
1967,Fourth,Mysore,5,Bellary,General,left_only
1967,Fourth,Mysore,4,Koppal,General,left_only
1967,Fourth,Mysore,3,Raichur,General,left_only
1967,Fourth,Mysore,2,Gulbarga,General,left_only
1967,Fourth,Mysore,1,Bidar,Scheduled Caste,left_only
1967,Fourth,Manipur,2,Outer Manipur,Scheduled Tribe,left_only
1967,Fourth,Manipur,1,Inner Manipur,General,left_only
1967,Fourth,Maharashtra,45,Kolhapur,General,left_only
1967,Fourth,Maharashtra,44,Hatkanangale,General,left_only
1967,Fourth,Maharashtra,43,Sangli,General,left_only
1967,Fourth,Maharashtra,42,Karad,General,left_only
1967,Fourth,Maharashtra,41,Satara,General,left_only
1967,Fourth,Maharashtra,40,Baramati,General,left_only
1967,Fourth,Maharashtra,39,Poona,General,left_only
1967,Fourth,Maharashtra,38,Khed,General,left_only
1967,Fourth,Maharashtra,37,Kopargaon,General,left_only
1967,Fourth,Maharashtra,36,Ahmadnagar,General,left_only
1967,Fourth,Maharashtra,35,Pandharpur,Scheduled Caste,left_only
1967,Fourth,Maharashtra,34,Sholapur,General,left_only
1967,Fourth,Maharashtra,33,Osmanabad,General,left_only
1967,Fourth,Maharashtra,32,Bhir,General,left_only
1967,Fourth,Maharashtra,31,Aurangabad,General,left_only
1967,Fourth,Maharashtra,30,Jalna,General,left_only
1967,Fourth,Maharashtra,29,Parbhani,General,left_only
1967,Fourth,Maharashtra,28,Latur,Scheduled Caste,left_only
1967,Fourth,Maharashtra,27,Nandeo,General,left_only
1967,Fourth,Maharashtra,26,Yeotmal,General,left_only
1967,Fourth,Maharashtra,25,Wardha,General,left_only
1967,Fourth,Maharashtra,24,Chanda,General,left_only
1967,Fourth,Maharashtra,23,Chimur,General,left_only
1967,Fourth,Maharashtra,22,Bhandara,General,left_only
1967,Fourth,Maharashtra,21,Nagpur,General,left_only
1967,Fourth,Maharashtra,20,Ramtek,General,left_only
1967,Fourth,Maharashtra,19,Amravati,General,left_only
1967,Fourth,Maharashtra,18,Akola,General,left_only
1967,Fourth,Maharashtra,17,Khamgaon,Scheduled Caste,left_only
1967,Fourth,Maharashtra,16,Buldana,General,left_only
1967,Fourth,Maharashtra,15,Jalgaon,General,left_only
1967,Fourth,Maharashtra,14,Dhulia,General,left_only
1967,Fourth,Maharashtra,13,Nandurbar,Scheduled Tribe,left_only
1967,Fourth,Maharashtra,12,Malegaon,Scheduled Tribe,left_only
1967,Fourth,Maharashtra,11,Nashik,General,left_only
1967,Fourth,Maharashtra,10,Dahanu,Scheduled Tribe,left_only
1967,Fourth,Maharashtra,9,Bhiwandi,General,left_only
1967,Fourth,Maharashtra,8,Bombay North East,General,left_only
1967,Fourth,Maharashtra,7,Bombay North West,General,left_only
1967,Fourth,Maharashtra,6,Bombay Central,General,left_only
1967,Fourth,Maharashtra,5,Bombay Central South,General,left_only
1967,Fourth,Maharashtra,4,Bombay South,General,left_only
1967,Fourth,Maharashtra,3,Kolaba,General,left_only
1967,Fourth,Maharashtra,2,Ratnagiri,General,left_only
1967,Fourth,Maharashtra,1,Rajapur,General,left_only
1967,Fourth,Madras,39,Nagercoil,General,left_only
1967,Fourth,Madras,38,Tiruchendur,General,left_only
1967,Fourth,Madras,37,Tenkasi,Scheduled Caste,left_only
1967,Fourth,Madras,36,Tirunelveli,General,left_only
1967,Fourth,Madras,35,Sivakasi,General,left_only
1967,Fourth,Madras,34,Ramanathapuram,General,left_only
1967,Fourth,Madras,33,Sivaganga,General,left_only
1967,Fourth,Madras,32,Thanjavur,General,left_only
1967,Fourth,Madras,31,Nagapattinam,General,left_only
1967,Fourth,Madras,30,Mayuram,Scheduled Caste,left_only
1967,Fourth,Madras,29,Kumbakonam,General,left_only
1967,Fourth,Madras,28,Pudukkottai,General,left_only
1967,Fourth,Madras,27,Perambalur,Scheduled Caste,left_only
1967,Fourth,Madras,26,Tiruchirappalli,General,left_only
1967,Fourth,Madras,25,Karur,General,left_only
1967,Fourth,Madras,24,Madurai,General,left_only
1967,Fourth,Madras,23,Dindigul,General,left_only
1967,Fourth,Madras,22,Periyakulam,General,left_only
1967,Fourth,Madras,21,Gobichettipalayam,General,left_only
1967,Fourth,Madras,20,Dharapuram,Scheduled Caste,left_only
1967,Fourth,Madras,19,Pollachi,General,left_only
1967,Fourth,Madras,18,Coimbatore,General,left_only
1967,Fourth,Madras,17,Nilgiris,General,left_only
1967,Fourth,Madras,16,Tiruchengode,General,left_only
1967,Fourth,Madras,15,Mettur,General,left_only
1967,Fourth,Madras,14,Salem,General,left_only
1967,Fourth,Madras,13,Krishnagiri,General,left_only
1967,Fourth,Madras,12,Kallakurichi,General,left_only
1967,Fourth,Madras,11,Chidambaram,Scheduled Caste,left_only
1967,Fourth,Madras,10,Cuddalore,General,left_only
1967,Fourth,Madras,9,Tindivanam,General,left_only
1967,Fourth,Madras,8,Wandiwah,General,left_only
1967,Fourth,Madras,7,Tiruppattur,General,left_only
1967,Fourth,Madras,6,Vellore,Scheduled Caste,left_only
1967,Fourth,Madras,5,Tiruttani,General,left_only
1967,Fourth,Madras,4,Chengalpattu,General,left_only
1967,Fourth,Madras,3,Sriperumbudur,Scheduled Caste,left_only
1967,Fourth,Madras,2,Madras South,General,left_only
1967,Fourth,Madras,1,Madras North,General,left_only
1967,Fourth,Madhya Pradesh,37,Mandsaur,General,left_only
1967,Fourth,Madhya Pradesh,36,Jhabua,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,35,Khargone,General,left_only
1967,Fourth,Madhya Pradesh,34,Khandwa,General,left_only
1967,Fourth,Madhya Pradesh,33,Dhar,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,32,Indore,General,left_only
1967,Fourth,Madhya Pradesh,31,Ujjain,Scheduled Caste,left_only
1967,Fourth,Madhya Pradesh,30,Shahjapur,General,left_only
1967,Fourth,Madhya Pradesh,29,Vidisha,General,left_only
1967,Fourth,Madhya Pradesh,28,Bhopal,General,left_only
1967,Fourth,Madhya Pradesh,27,Hoshangabad,General,left_only
1967,Fourth,Madhya Pradesh,26,Betul,General,left_only
1967,Fourth,Madhya Pradesh,25,Chhindwara,General,left_only
1967,Fourth,Madhya Pradesh,24,Sagar,Scheduled Caste,left_only
1967,Fourth,Madhya Pradesh,23,Damoh,General,left_only
1967,Fourth,Madhya Pradesh,22,Jabalpur,General,left_only
1967,Fourth,Madhya Pradesh,21,Mandla,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,20,Balaghat,General,left_only
1967,Fourth,Madhya Pradesh,19,Rajnandgaon,General,left_only
1967,Fourth,Madhya Pradesh,18,Durg,General,left_only
1967,Fourth,Madhya Pradesh,17,Bastar,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,16,Kanker,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,15,Raipur,General,left_only
1967,Fourth,Madhya Pradesh,14,Mahasamund,General,left_only
1967,Fourth,Madhya Pradesh,13,Bilaspur,General,left_only
1967,Fourth,Madhya Pradesh,12,Janjgir,Scheduled Caste,left_only
1967,Fourth,Madhya Pradesh,11,Raigarh,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,10,Surguja,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,9,Sidhi,General,left_only
1967,Fourth,Madhya Pradesh,8,Shahdol,Scheduled Tribe,left_only
1967,Fourth,Madhya Pradesh,7,Rewa,General,left_only
1967,Fourth,Madhya Pradesh,6,Satna,General,left_only
1967,Fourth,Madhya Pradesh,5,Tikamgarh,Scheduled Caste,left_only
1967,Fourth,Madhya Pradesh,4,Guna,General,left_only
1967,Fourth,Madhya Pradesh,3,Gwalior,General,left_only
1967,Fourth,Madhya Pradesh,2,Bhind,General,left_only
1967,Fourth,Madhya Pradesh,1,Morena,Scheduled Caste,left_only
1967,Fourth,Kerala,19,Trivandrum,General,left_only
1967,Fourth,Kerala,18,Chirayinkil,General,left_only
1967,Fourth,Kerala,17,Quilon,General,left_only
1967,Fourth,Kerala,16,Adoor,Scheduled Caste,left_only
1967,Fourth,Kerala,15,Mavelikkara,General,left_only
1967,Fourth,Kerala,14,Ambalapuzha,General,left_only
1967,Fourth,Kerala,13,Kottayam,General,left_only
1967,Fourth,Kerala,12,Peermade,General,left_only
1967,Fourth,Kerala,11,Muvattupuzha,General,left_only
1967,Fourth,Kerala,10,Ernakulam,General,left_only
1967,Fourth,Kerala,9,Mukundapuram,General,left_only
1967,Fourth,Kerala,8,Trichur,General,left_only
1967,Fourth,Kerala,7,Palghat,General,left_only
1967,Fourth,Kerala,6,Ponnani,Scheduled Caste,left_only
1967,Fourth,Kerala,5,Manjeri,General,left_only
1967,Fourth,Kerala,4,Kozhikode,General,left_only
1967,Fourth,Kerala,3,Badagara,General,left_only
1967,Fourth,Kerala,2,Tellicherry,General,left_only
1967,Fourth,Kerala,1,Kasargod,General,left_only
1967,Fourth,Jammu and Kashmir,6,Jammu,General,left_only
1967,Fourth,Jammu and Kashmir,5,Udhampur,General,left_only
1967,Fourth,Jammu and Kashmir,2,Srinagar,General,left_only
1967,Fourth,Jammu and Kashmir,1,Baramulla,General,left_only
1967,Fourth,Himachal Pradesh,6,Mandi,General,left_only
1967,Fourth,Himachal Pradesh,5,Chamba,General,left_only
1967,Fourth,Himachal Pradesh,4,Kangra,General,left_only
1967,Fourth,Himachal Pradesh,3,Hamirpur,General,left_only
1967,Fourth,Himachal Pradesh,2,Shimla,Scheduled Caste,left_only
1967,Fourth,Himachal Pradesh,1,Mahasu,General,left_only
1967,Fourth,Haryana,9,Sirsa,Scheduled Caste,left_only
1967,Fourth,Haryana,8,Hissar,General,left_only
1967,Fourth,Haryana,7,Mahendragarh,General,left_only
1967,Fourth,Haryana,6,Gurgaon,General,left_only
1967,Fourth,Haryana,5,Jhajjar,General,left_only
1967,Fourth,Haryana,4,Rohtak,General,left_only
1967,Fourth,Haryana,3,Kaithal,General,left_only
1967,Fourth,Haryana,2,Karnal,General,left_only
1967,Fourth,Haryana,1,Ambala,Scheduled Caste,left_only
1967,Fourth,Gujarat,24,Bulsar,Scheduled Tribe,left_only
1967,Fourth,Gujarat,23,Mandvi,Scheduled Tribe,left_only
1967,Fourth,Gujarat,22,Surat,General,left_only
1967,Fourth,Gujarat,21,Broach,General,left_only
1967,Fourth,Gujarat,20,Dabhoi,General,left_only
1967,Fourth,Gujarat,19,Baroda,General,left_only
1967,Fourth,Gujarat,18,Anand,General,left_only
1967,Fourth,Gujarat,17,Kaira,General,left_only
1967,Fourth,Gujarat,16,Godhra,General,left_only
1967,Fourth,Gujarat,15,Dahod,Scheduled Tribe,left_only
1967,Fourth,Gujarat,14,Sabarkantha,General,left_only
1967,Fourth,Gujarat,13,Banaskantha,General,left_only
1967,Fourth,Gujarat,12,Patan,Scheduled Caste,left_only
1967,Fourth,Gujarat,11,Mahesana,General,left_only
1967,Fourth,Gujarat,10,Gandhinagar,Scheduled Caste,left_only
1967,Fourth,Gujarat,9,Ahmedabad,General,left_only
1967,Fourth,Gujarat,8,Dhandhuka,General,left_only
1967,Fourth,Gujarat,7,Bhavnagar,General,left_only
1967,Fourth,Gujarat,6,Amreli,General,left_only
1967,Fourth,Gujarat,5,Junagadh,General,left_only
1967,Fourth,Gujarat,4,Jamnagar,General,left_only
1967,Fourth,Gujarat,3,Rajkot,General,left_only
1967,Fourth,Gujarat,2,Surendranagar,General,left_only
1967,Fourth,Gujarat,1,Kutch,General,left_only
1967,Fourth,Delhi,7,Karol Bagh,Scheduled Caste,left_only
1967,Fourth,Delhi,6,Delhi Sadar,General,left_only
1967,Fourth,Delhi,5,Chandni Chowk,General,left_only
1967,Fourth,Delhi,4,East Delhi,General,left_only
1967,Fourth,Delhi,3,Outer Delhi,General,left_only
1967,Fourth,Delhi,2,South Delhi,General,left_only
1967,Fourth,Delhi,1,New Delhi,General,left_only
1967,Fourth,Daman and Diu,2,Marmagao,General,left_only
1967,Fourth,Daman and Diu,1,Panjim,General,left_only
1967,Fourth,Dadra and Nagar Haveli,1,Dadra And Nagar Haveli,Scheduled Tribe,left_only
1967,Fourth,Chandigarh,1,Chandigarh,General,left_only
1967,Fourth,Bihar,53,Palamau,Scheduled Caste,left_only
1967,Fourth,Bihar,52,Lohardaga,Scheduled Tribe,left_only
1967,Fourth,Bihar,51,Khunti,Scheduled Tribe,left_only
1967,Fourth,Bihar,50,Singhbhum,Scheduled Tribe,left_only
1967,Fourth,Bihar,49,Jamshedpur,General,left_only
1967,Fourth,Bihar,48,Ranchi,General,left_only
1967,Fourth,Bihar,47,Hazaribagh,General,left_only
1967,Fourth,Bihar,46,Dhanbad,General,left_only
1967,Fourth,Bihar,45,Giridih,General,left_only
1967,Fourth,Bihar,44,Chatra,General,left_only
1967,Fourth,Bihar,43,Gaya,Scheduled Caste,left_only
1967,Fourth,Bihar,42,Nawada,General,left_only
1967,Fourth,Bihar,41,Jahanabad,General,left_only
1967,Fourth,Bihar,40,Aurangabad,General,left_only
1967,Fourth,Bihar,39,Sasaram,Scheduled Caste,left_only
1967,Fourth,Bihar,38,Bikramganj,General,left_only
1967,Fourth,Bihar,37,Buxar,General,left_only
1967,Fourth,Bihar,36,Shahabad,General,left_only
1967,Fourth,Bihar,35,Patna,General,left_only
1967,Fourth,Bihar,34,Barh,General,left_only
1967,Fourth,Bihar,33,Nalanda,General,left_only
1967,Fourth,Bihar,32,Begusarai,General,left_only
1967,Fourth,Bihar,31,Khagaria,General,left_only
1967,Fourth,Bihar,30,Jamui,Scheduled Caste,left_only
1967,Fourth,Bihar,29,Munger,General,left_only
1967,Fourth,Bihar,28,Bhagalpur,General,left_only
1967,Fourth,Bihar,27,Banka,General,left_only
1967,Fourth,Bihar,26,Dumka,Scheduled Tribe,left_only
1967,Fourth,Bihar,25,Godda,General,left_only
1967,Fourth,Bihar,24,Rajmahal,Scheduled Tribe,left_only
1967,Fourth,Bihar,23,Katihar,General,left_only
1967,Fourth,Bihar,22,Purnea,General,left_only
1967,Fourth,Bihar,21,Kishanganj,General,left_only
1967,Fourth,Bihar,20,Araria,Scheduled Caste,left_only
1967,Fourth,Bihar,19,Madhepura,General,left_only
1967,Fourth,Bihar,18,Saharsa,General,left_only
1967,Fourth,Bihar,17,Rosera,Scheduled Caste,left_only
1967,Fourth,Bihar,16,Darbhanga,General,left_only
1967,Fourth,Bihar,15,Samastipur,General,left_only
1967,Fourth,Bihar,14,Madhubani,General,left_only
1967,Fourth,Bihar,13,Jainagar,General,left_only
1967,Fourth,Bihar,12,Pupri,General,left_only
1967,Fourth,Bihar,11,Sitamarhi,General,left_only
1967,Fourth,Bihar,10,Muzaffarpur,General,left_only
1967,Fourth,Bihar,9,Hajipur,General,left_only
1967,Fourth,Bihar,8,Kesaria,General,left_only
1967,Fourth,Bihar,7,Maharajganj,General,left_only
1967,Fourth,Bihar,6,Chapra,General,left_only
1967,Fourth,Bihar,5,Siwan,General,left_only
1967,Fourth,Bihar,4,Gopalganj,General,left_only
1967,Fourth,Bihar,3,Bettiah,General,left_only
1967,Fourth,Bihar,2,Motihari,General,left_only
1967,Fourth,Bihar,1,Bagaha,Scheduled Caste,left_only
1967,Fourth,Assam,14,Dibrugarh,General,left_only
1967,Fourth,Assam,13,Lakhimpur,General,left_only
1967,Fourth,Assam,12,Jorhat,General,left_only
1967,Fourth,Assam,11,Kaliabor,General,left_only
1967,Fourth,Assam,10,Nowgong,General,left_only
1967,Fourth,Assam,9,Tezpur,General,left_only
1967,Fourth,Assam,8,Mangaldai,General,left_only
1967,Fourth,Assam,7,Gauhati,General,left_only
1967,Fourth,Assam,6,Barpeta,General,left_only
1967,Fourth,Assam,4,Dhubri,General,left_only
1967,Fourth,Assam,3,Autonomous District,Scheduled Tribe,left_only
1967,Fourth,Assam,2,Kaimganj,Scheduled Caste,left_only
1967,Fourth,Assam,1,Cachar,General,left_only
1967,Fourth,Andhra Pradesh,41,Miryalguda,General,left_only
1967,Fourth,Andhra Pradesh,40,Nalgonda,General,left_only
1967,Fourth,Andhra Pradesh,39,Khammam,General,left_only
1967,Fourth,Andhra Pradesh,38,Warangal,General,left_only
1967,Fourth,Andhra Pradesh,37,Karimnagar,General,left_only
1967,Fourth,Andhra Pradesh,36,Peddapalli,Scheduled Caste,left_only
